Chainage,J1_Dip_deg,J1_DipDir_deg,J1_Strike_deg,J1_Spacing_cm,J1_Persistence_m,J1_Roughness_ord,J1_Roughness_label,J1_Aperture_mm,J1_Infill_label,J1_Infill_present,J1_Weathering_ord,J1_Weathering_label,J2_Dip_deg,J2_DipDir_deg,J2_Strike_deg,J2_Spacing_cm,J2_Persistence_m,J2_Roughness_ord,J2_Roughness_label,J2_Aperture_mm,J2_Infill_label,J2_Infill_present,J2_Weathering_ord,J2_Weathering_label,J3_Dip_deg,J3_DipDir_deg,J3_Strike_deg,J3_Spacing_cm,J3_Persistence_m,J3_Roughness_ord,J3_Roughness_label,J3_Aperture_mm,J3_Infill_label,J3_Infill_present,J3_Weathering_ord,J3_Weathering_label,J1_Dip_deg_roll5_std,J1_Dip_deg_delta,J1_DipDir_deg_roll5_std,J1_DipDir_deg_delta,J1_Spacing_cm_roll5_std,J1_Spacing_cm_delta,J1_Persistence_m_roll5_std,J1_Persistence_m_delta,J1_Roughness_ord_roll5_std,J1_Roughness_ord_delta,J1_Weathering_ord_roll5_std,J1_Weathering_ord_delta,J2_Dip_deg_roll5_std,J2_Dip_deg_delta,J2_DipDir_deg_roll5_std,J2_DipDir_deg_delta,J2_Spacing_cm_roll5_std,J2_Spacing_cm_delta,J2_Persistence_m_roll5_std,J2_Persistence_m_delta,J2_Roughness_ord_roll5_std,J2_Roughness_ord_delta,J2_Weathering_ord_roll5_std,J2_Weathering_ord_delta,J3_Dip_deg_roll5_std,J3_Dip_deg_delta,J3_DipDir_deg_roll5_std,J3_DipDir_deg_delta,J3_Spacing_cm_roll5_std,J3_Spacing_cm_delta,J3_Persistence_m_roll5_std,J3_Persistence_m_delta,J3_Roughness_ord_roll5_std,J3_Roughness_ord_delta,J3_Weathering_ord_roll5_std,J3_Weathering_ord_delta,Avg_Weathering,Avg_Spacing,Avg_Roughness,Spacing_Trend5,Weathering_Trend5,In_Fault_Zone,Precursor_Zone,Fault_Ahead_Label,Predicted_Fault_Probability,Predicted_Fault_Ahead,CV_Probability_RandomForest,CV_Probability_ExtraTrees,CV_Probability_GradientBoosting,CV_Probability_LogisticRegression,CV_Probability_SVM_RBF,CV_Probability_KNN,CV_Probability_XGBoost
8693.0,65.0,70.0,350.0,85.71428571428571,100.0,3.5,"very rough, rough and slightly rough",0.1,None,0,1.0,Not Recorded,70.0,75.0,350.0,71.42857142857143,100.0,3.5,"very rough, rough and slightly rough",0.1,None,0,1.0,Not Recorded,60.0,75.0,50.0,100.0,385.7142857142857,3.5,"very rough, rough and slightly rough",0,None,0,0,0,4.183300132670378,5.0,108.70832534815354,5.0,153.6111059854923,2.857142857142847,29.814239699996456,0.0,0.6519202405202649,0.0,0.0,0.0,2.738612787525836,5.0,125.89678312014173,5.0,158.17840612190184,5.714285714285722,29.81423969999732,0.0,0.6519202405202639,0.0,0.0,0.0,2.23606797749979,0.0,7.0710678118654755,5.0,149.07119849998594,0.0,73.95530917454144,-57.14285714285711,0.6519202405202649,0.0,0.0,0.0,0.6666666666666666,85.71428571428571,3.5,-102.85714285714282,0.0,1,0,1,0.5948295513945759,1,0.4389742985126767,0.5226406586936331,0.21586588483869684,0.9653423464727524,0.5231485435633446,0.2857142857142857,0.13386479
8697.0,70.0,300.0,150.0,88.57142857142857,100.0,2.0,slightly rough,0.1,None,0,1.0,Not Recorded,60.0,350.0,10.0,77.14285714285714,100.0,2.0,slightly rough,0.1,None,0,1.0,Not Recorded,60.0,60.0,55.0,100.0,328.57142857142856,4.25,Not Recorded,0,None,0,0,0,4.183300132670378,5.0,115.52056094046635,230.0,75.66785039081269,2.857142857142861,14.907119849997006,0.0,0.758287544405155,-1.5,0.0,0.0,4.183300132670381,-10.0,154.36968614336172,275.0,76.93092581620725,5.714285714285708,14.907119849998729,0.0,0.7582875444051541,-1.5,0.0,0.0,2.23606797749979,0.0,7.0710678118654755,-15.0,74.53559924999294,0.0,64.20630015498331,-57.14285714285717,0.3535533905932737,0.75,0.0,0.0,0.6666666666666666,88.57142857142857,2.75,-67.61904761904759,0.0,1,0,1,0.5423687308994576,1,0.19677805933576656,0.4101998753300552,0.009466216323478606,0.7434954105743496,0.17816108286077742,0.2857142857142857,0.022649268
8701.0,60.0,70.0,270.0,91.42857142857143,100.0,5.0,very rough,0.1,silty clay/clay,1,1.0,Fresh,65.0,70.0,350.0,82.85714285714286,100.0,5.0,very rough,0.1,silty clay/clay,1,1.0,Fresh,65.0,70.0,60.0,100.0,271.42857142857144,5.0,very rough,0,None,0,0,0,4.183300132670378,-10.0,119.16375287812986,-230.0,4.517539514522703,2.857142857142861,0.0,0.0,1.0606601717798212,3.0,0.0,0.0,4.183300132670381,5.0,152.46311029229335,-280.0,9.03507902905315,5.714285714285722,0.0,0.0,1.0606601717798207,3.0,0.0,0.0,2.23606797749979,5.0,6.708203932499369,10.0,0.0,0.0,90.35079029052496,-57.14285714285711,0.6708203932499368,0.75,0.0,0.0,0.6666666666666666,91.42857142857143,5.0,-32.38095238095235,0.0,0,0,0,0.41328258951578617,0,0.23823105068489758,0.3989948323640945,0.01284768169051188,0.1321599003137552,0.07247129868918772,0.2857142857142857,0.02275695
8708.5,65.0,280.0,262.0,94.28571428571429,100.0,3.5,"very rough, rough and slightly rough",0.1,silty clay/clay,1,1.0,Fresh,65.0,350.0,333.3333333333333,88.57142857142857,100.0,3.5,"very rough, rough and slightly rough",0.1,silty clay/clay,1,1.0,Fresh,65.0,80.0,62.666666666666664,100.0,214.28571428571428,3.5,"very rough, rough and slightly rough",0,None,0,0,0,4.183300132670378,5.0,121.63469899662678,210.0,4.5175395145227535,2.857142857142861,0.0,0.0,1.0606601717798212,-1.5,0.0,0.0,3.5355339059327417,0.0,152.46311029229335,280.0,9.035079029053138,5.714285714285708,0.0,0.0,1.0606601717798207,-1.5,0.0,0.0,2.7386127875258306,0.0,7.416198487095663,10.0,0.0,0.0,90.35079029052494,-57.14285714285717,0.6708203932499368,-1.5,0.0,0.0,0.6666666666666666,94.28571428571429,3.5,2.8571428571428896,0.0,0,0,0,0.4625847894152976,0,0.2993480855142626,0.4194871204913616,0.01416598296526339,0.3252846884630473,0.5305710676144849,0.14285714285714285,0.11569539
8715.5,60.0,65.0,254.0,97.14285714285714,100.0,4.0,Very rough to slightly rough,0.1,silty clay/clay,1,1.0,Fresh,60.0,70.0,316.6666666666667,94.28571428571428,100.0,4.0,Very rough to slightly rough,0.1,silty clay/clay,1,1.0,Fresh,50.0,65.0,65.33333333333333,100.0,157.1428571428571,4.5,Very rough to rough,0,None,0,0,0,4.183300132670378,-5.0,121.63469899662678,-215.0,4.517539514522798,2.857142857142847,0.0,0.0,1.08397416943394,0.5,0.0,0.0,4.183300132670381,-5.0,152.46311029229335,-280.0,9.035079029053126,5.714285714285708,0.0,0.0,1.0839741694339393,0.5,0.0,0.0,6.123724356957945,-15.0,7.905694150420948,-15.0,0.0,0.0,90.35079029052496,-57.14285714285717,0.6519202405202648,1.0,0.0,0.0,0.6666666666666666,97.14285714285715,4.166666666666667,2.857142857142861,0.0,0,0,0,0.4206094711548527,0,0.29176272319510216,0.3930555678878458,0.009318679824954641,0.10439402397199644,0.04972292576347479,0.0,0.02281025
8720.0,60.0,280.0,246.0,100.0,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,60.0,350.0,300.0,100.0,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,50.0,80.0,68.0,100.0,100.0,5.0,very rough,0,None,0,0,0,4.47213595499958,0.0,120.33287165193059,215.0,4.517539514522839,2.857142857142861,0.0,0.0,1.2449899597988732,1.0,0.0,0.0,2.738612787525836,0.0,153.3623161014465,280.0,9.03507902905312,5.714285714285722,0.0,0.0,1.2449899597988727,1.0,0.0,0.0,7.582875444051551,0.0,8.94427190999916,15.0,0.0,0.0,90.35079029052497,-57.14285714285711,0.6224949798994364,0.5,0.0,0.0,0.6666666666666666,100.0,5.0,2.8571428571428896,0.0,0,0,0,0.4245863888631445,0,0.25403479752034913,0.3878171614116187,0.011342965578128032,0.34553105765883885,0.15258296014839598,0.14285714285714285,0.06401327
8729.0,60.0,70.0,238.0,133.33333333333334,100.0,4.5,V. Rough to Rough,0.1,Silty clay/clay,1,1.0,Fresh,70.0,75.0,283.3333333333333,183.33333333333331,100.0,4.5,V. Rough to Rough,0.1,Silty clay/clay,1,1.0,Fresh,50.0,65.0,70.66666666666667,266.66666666666663,100.0,4.5,V. Rough to Rough,0,None,0,0,0,2.23606797749979,0.0,115.95257651298655,-210.0,17.124328611231974,33.33333333333334,0.0,0.0,0.6519202405202649,-0.5,0.0,0.0,4.183300132670381,10.0,152.46311029229335,-275.0,41.59463160895666,83.33333333333331,0.0,0.0,0.6519202405202639,-0.5,0.0,0.0,8.215838362577491,0.0,7.582875444051551,-15.0,74.53559924999291,166.66666666666663,74.50517034517297,0.0,0.6123724356957942,-0.5,0.0,0.0,0.6666666666666666,194.44444444444443,4.5,21.174603174603202,0.0,0,0,0,0.3438846718610433,0,0.18521648565797777,0.32711857894032365,0.00342737401708664,0.021874763714430475,0.02152100359955951,0.0,0.0049351137
8736.0,60.0,280.0,230.0,166.66666666666669,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,70.0,100.0,266.66666666666663,266.66666666666663,100.0,4.0,rough,0.1,Silty clay/clay,1,1.0,Fresh,65.0,80.0,73.33333333333333,433.3333333333333,100.0,2.0,slightly rough,0,None,0,0,0,2.23606797749979,0.0,116.40446726822816,210.0,31.32305519658077,33.33333333333334,0.0,0.0,0.6519202405202649,0.5,0.0,0.0,5.000000000000003,0.0,147.41099009232659,25.0,77.52579850028366,83.33333333333331,0.0,0.0,0.5700877125495679,-0.5,0.0,0.0,8.215838362577491,15.0,8.215838362577491,15.0,149.0711984999859,166.66666666666669,51.11012519999498,0.0,1.1937336386313322,-2.5,0.0,0.0,0.6666666666666666,288.88888888888886,3.6666666666666665,39.492063492063515,0.0,0,0,0,0.3316247459860341,0,0.10765358710675142,0.31813717146857345,0.0030402596480714433,0.01449672691952772,0.0908205019739216,0.0,0.0028784014
8739.0,50.0,70.0,222.0,200.0,100.0,4.0,Rough,0.1,None,0,1.0,Fresh,50.0,70.0,250.0,350.0,100.0,3.0,Rough to Slightly rough,0.1,None,0,1.5,Fresh to Slightly Weathered,50.0,70.0,76.0,600.0,100.0,4.0,Rough,0,None,0,0,0,4.47213595499958,-10.0,115.95257651298655,-210.0,44.13235093548661,33.333333333333314,0.0,0.0,0.4999999999999999,-1.0,0.0,0.0,8.366600265340757,-20.0,121.94260945215173,-30.0,109.99000160703129,83.33333333333337,0.0,0.0,0.7416198487095653,-1.0,0.22360679774997905,0.5,6.708203932499369,-15.0,7.582875444051551,-10.0,217.3067468400882,166.66666666666669,25.555062599997207,0.0,1.1726039399558572,2.0,0.0,0.0,0.8333333333333334,383.3333333333333,3.6666666666666665,57.80952380952383,0.03333333333333335,0,0,0,0.17964396129144394,0,0.08345933340308612,0.2082281993196399,0.0012804790834004202,0.0007542606511664494,0.002965505329641277,0.0,0.00072431477
8743.0,65.0,270.0,214.0,200.0,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,70.0,350.0,233.33333333333331,300.0,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,65.0,80.0,78.66666666666666,555.5555555555555,100.0,5.0,very rough,0,None,0,0,0,5.477225575051661,15.0,113.26958991715296,200.0,43.4613493680174,0.0,0.0,0.0,0.4472135954999578,1.0,0.0,0.0,8.944271909999161,20.0,147.41099009232659,280.0,99.02300518341967,-50.0,0.0,0.0,0.8366600265340748,2.0,0.22360679774997905,-0.5,8.215838362577491,15.0,7.0710678118654755,10.0,207.78074864186237,-44.44444444444446,0.0,0.0,1.2449899597988732,1.0,0.0,0.0,0.6666666666666666,351.8518518518519,5.0,50.94179894179898,0.0,0,0,0,0.2312784166422739,0,0.05754048916044882,0.23195909117138153,0.0038429403312403533,0.0005565692729603221,0.04744442598786063,0.14285714285714285,0.0003913786
8745.5,65.0,280.0,206.0,200.0,100.0,5.0,very rough,0.1,Silty clay/clay,1,1.0,Fresh,70.0,350.0,216.66666666666666,250.0,100.0,4.0,rough,0.1,Silty clay/clay,1,1.0,Fresh,65.0,80.0,81.33333333333333,511.1111111111111,100.0,2.0,slightly rough,0,None,0,0,0,6.123724356957945,0.0,113.26958991715296,10.0,29.814239699996868,0.0,0.0,0.0,0.4472135954999578,0.0,0.0,0.0,8.944271909999161,0.0,147.41099009232659,0.0,61.6891850777392,-50.0,0.0,0.0,0.7416198487095654,-1.0,0.22360679774997905,0.0,8.215838362577491,0.0,7.0710678118654755,0.0,130.90379088909438,-44.44444444444446,0.0,0.0,1.4142135623730947,-3.0,0.0,0.0,0.6666666666666666,320.3703703703704,3.6666666666666665,44.07407407407411,0.0,0,0,0,0.23344890802323084,0,0.05505815802977563,0.22824371736564947,0.003577382302938379,0.0005658645131665312,0.005998997193635816,0.0,0.0006206911
8748.5,65.0,340.0,198.0,200.0,100.0,4.0,rough,0.1,1mm thick silty clay,1,1.0,Fresh,55.0,60.0,200.0,200.0,100.0,4.0,rough,0.1,1mm thick silty clay,1,1.0,Fresh,55.0,60.0,84.0,466.6666666666667,100.0,3.0,Rough to Slightly rough,0,None,0,0,0,6.519202405202649,0.0,103.29569206893383,60.0,14.907119849998011,0.0,0.0,0.0,0.547722557505166,-1.0,0.0,0.0,9.746794344808965,-15.0,150.43270920913446,-290.0,56.02578771323874,-50.0,0.0,0.0,0.7071067811865466,0.0,0.22360679774997905,0.0,7.0710678118654755,-10.0,8.94427190999916,-20.0,66.8515953621832,-44.4444444444444,0.0,0.0,1.3038404810405293,1.0,0.0,0.0,0.6666666666666666,288.8888888888889,3.6666666666666665,18.88888888888893,0.0,0,0,0,0.2346146615332524,0,0.04367229252912783,0.2177369958032053,0.004458625538151425,0.000768851596531247,0.00916935947339033,0.0,0.0003696344
8752.0,60.0,280.0,190.0,200.0,100.0,3.5,"very rough, rough and slightly rough",0.1,Silty clay/clay,1,1.0,Fresh,70.0,350.0,183.33333333333331,200.0,100.0,3.5,"very rough, rough and slightly rough",0.1,Silty clay/clay,1,1.0,Fresh,65.0,80.0,86.66666666666666,422.22222222222223,100.0,3.5,"very rough, rough and slightly rough",0,None,0,0,0,6.519202405202649,-5.0,103.29569206893383,-60.0,0.0,0.0,0.0,0.0,0.6708203932499367,-0.5,0.0,0.0,9.746794344808965,15.0,156.14096195425466,290.0,65.19202405202653,0.0,0.0,0.0,0.7416198487095653,-0.5,0.22360679774997905,0.0,7.0710678118654755,10.0,8.94427190999916,20.0,70.27283689263021,-44.44444444444446,0.0,0.0,1.1180339887498945,0.5,0.0,0.0,0.6666666666666666,274.0740740740741,3.5,-2.962962962962925,0.0,0,0,0,0.23654190851298257,0,0.05396052613124947,0.21245825785959538,0.0016440605127959118,0.00011554808754186414,0.003947593570904398,0.14285714285714285,0.000793184
8755.0,65.0,260.0,182.0,200.0,100.0,4.0,rough,0.1,None,0,1.0,Fresh,65.0,350.0,166.66666666666666,200.0,100.0,4.0,rough,0.1,silty clay,1,1.0,Fresh,50.0,90.0,89.33333333333333,377.77777777777777,100.0,4.0,rough,0,None,0,0,0,2.23606797749979,5.0,31.304951684997057,-20.0,0.0,0.0,0.0,0.0,0.6708203932499367,0.5,0.0,0.0,6.519202405202651,-5.0,129.69194269498783,0.0,44.721359549995896,0.0,0.0,0.0,0.5477225575051651,0.5,0.0,0.0,7.0710678118654755,-15.0,10.954451150103322,10.0,70.27283689263024,-44.44444444444446,0.0,0.0,1.1180339887498945,0.5,0.0,0.0,0.6666666666666666,259.2592592592593,4.0,-24.814814814814774,-0.03333333333333335,0,0,0,0.30020956908008584,0,0.0325453764142804,0.2577277407616089,0.0026477133563676774,0.0015604113743774397,0.010613256796790533,0.0,0.0007240943
8759.0,65.0,260.0,174.0,200.0,100.0,4.0,Not Recorded,0.1,None,0,1.0,Not Recorded,67.5,352.5,150.0,175.0,100.0,4.0,Not Recorded,0.1,None,0,1.0,Not Recorded,50.0,85.0,92.0,333.33333333333337,100.0,4.0,Not Recorded,0,None,0,0,0,2.23606797749979,0.0,32.863353450309965,0.0,0.0,0.0,0.0,0.0,0.5477225575051659,0.0,0.0,0.0,6.224949798994368,2.5,129.9759593155596,2.5,27.38612787525853,-25.0,0.0,0.0,0.22360679774997594,0.0,0.0,0.0,7.582875444051551,0.0,11.40175425099138,-5.0,70.27283689263024,-44.4444444444444,0.0,0.0,0.8366600265340749,0.0,0.0,0.0,0.6666666666666666,236.11111111111111,4.0,-23.148148148148127,0.0,0,0,0,0.2937195452252455,0,0.040993403665003834,0.29497092703539957,0.0017343926918045006,0.0008411468832727322,0.003970818630075072,0.0,0.0011515411
8762.0,65.0,260.0,166.0,200.0,100.0,4.0,Rough,0.1,None,0,1.0,Fresh,70.0,355.0,133.33333333333331,150.0,100.0,4.0,Rough,0.1,None,0,1.0,Fresh,50.0,80.0,94.66666666666666,288.8888888888889,100.0,4.0,Rough,0,None,0,0,0,2.23606797749979,0.0,34.64101615137755,0.0,0.0,0.0,0.0,0.0,0.2236067977499778,0.0,0.0,0.0,6.224949798994368,2.5,130.54692642877504,2.5,22.36067977499823,-25.0,0.0,0.0,0.22360679774997594,0.0,0.0,0.0,6.519202405202649,0.0,11.40175425099138,-5.0,70.27283689263024,-44.44444444444446,0.0,0.0,0.4472135954999567,0.0,0.0,0.0,0.6666666666666666,212.96296296296296,4.0,-21.481481481481453,0.0,0,0,0,0.3068356245583509,0,0.043617913853385905,0.3004814577289666,0.0017813292232936784,0.0018497424868644209,0.0008073363287098436,0.0,0.00052253675
8765.0,65.0,270.0,158.0,200.0,100.0,5.0,very rough,0.1,Silty clay/clsy,1,1.0,Fresh,70.0,0.0,116.66666666666666,125.0,100.0,5.0,very rough,0.1,Silty clay/clsy,1,1.0,Fresh,60.0,0.0,97.33333333333333,244.44444444444446,100.0,5.0,very rough,0,None,0,0,0,2.23606797749979,0.0,8.94427190999916,10.0,0.0,0.0,0.0,0.0,0.5477225575051659,1.0,0.0,0.0,2.236067977499796,0.0,157.37693604845663,-355.0,32.596012026013504,-25.0,0.0,0.0,0.5477225575051652,1.0,0.0,0.0,7.0710678118654755,10.0,37.68288736283355,-80.0,70.27283689263021,-44.44444444444446,0.0,0.0,0.5477225575051652,1.0,0.0,0.0,0.6666666666666666,189.8148148148148,5.0,-19.81481481481479,0.0,0,0,0,0.28880849520325474,0,0.08790013620089646,0.2792081201320831,0.004115554191778279,0.0020635516424239416,0.0036868211094876232,0.0,0.0013670217
8768.5,65.0,270.0,150.0,200.0,100.0,4.0,rough,0.1,None,0,1.0,Fresh,65.0,350.0,100.0,100.0,100.0,4.0,rough,0.1,None,0,1.0,Fresh,65.0,90.0,100.0,200.0,100.0,4.0,rough,0,None,0,0,0,0.0,0.0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,0.44721359549995776,-1.0,0.0,0.0,2.5000000000000058,-5.0,157.37693604845663,350.0,39.52847075210499,-25.0,0.0,0.0,0.4472135954999568,-1.0,0.0,0.0,7.0710678118654755,5.0,38.79432948254165,90.0,70.2728368926302,-44.44444444444446,0.0,0.0,0.4472135954999568,-1.0,0.0,0.0,0.6666666666666666,166.66666666666666,4.0,-21.481481481481453,0.0,0,0,0,0.32043721101641137,0,0.07573694000117168,0.28705778807558086,0.004508871867503624,0.001124204434437012,0.01458973554376012,0.0,0.002686029
8772.0,60.0,270.0,250.0,200.0,50.3,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,70.0,350.0,90.0,350.0,51.0,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,60.0,80.0,90.0,400.0,51.0,5.0,very rough,0,None,0,0,0,2.23606797749979,-5.0,5.477225575051661,0.0,0.0,0.0,22.226515696346755,-49.7,0.5477225575051659,1.0,0.0,0.0,2.236067977499796,5.0,157.37693604845663,0.0,99.05806378079482,250.0,21.913466179497938,-49.0,0.5477225575051652,1.0,0.0,0.0,6.708203932499369,-5.0,37.68288736283355,-10.0,77.61888531810172,200.0,21.913466179497526,-49.0,0.5477225575051652,1.0,0.0,0.0,0.6666666666666666,316.6666666666667,5.0,11.48148148148151,0.0,0,0,0,0.3355321885922986,0,0.10475362571222523,0.32427853923131056,0.0009994312872113353,0.002422224845006666,0.005526634070067874,0.0,0.0045603653
8779.0,70.0,75.0,350.0,200.0,0.6,3.5,"very rough, rough and slightly rough",0.1,Silty Clay / clay,1,1.0,Fresh,65.0,70.0,80.0,600.0,2.0,3.5,"very rough, rough and slightly rough",0.1,Silty Clay / clay,1,1.0,Fresh,65.0,70.0,80.0,600.0,2.0,3.5,"very rough, rough and slightly rough",0,None,0,0,0,3.5355339059327378,10.0,86.1974477580398,-195.0,0.0,0.0,44.45303139269519,-49.699999999999996,0.6708203932499367,-1.5,0.0,0.0,2.738612787525836,-5.0,175.21415467935233,-280.0,211.83720164314863,250.0,43.826932358995826,-49.0,0.670820393249936,-1.5,0.0,0.0,6.123724356957945,5.0,36.46916505762094,-10.0,159.9382596928583,200.0,43.826932358995684,-49.0,0.670820393249936,-1.5,0.0,0.0,0.6666666666666666,466.6666666666667,3.5,46.11111111111114,0.0,0,0,0,0.41166429570921426,0,0.2722634999704024,0.42226157451110935,0.02531532189800868,0.00033658000275989985,0.0059020562279277254,0.0,0.0130057065
8782.5,65.0,270.0,330.0,200.0,100.39999999999999,4.0,rough,0.1,None,0,1.0,Fresh,65.0,350.0,170.0,200.0,101.33333333333333,4.0,rough,0.1,None,0,1.5,Fresh to Slightly Weathered,70.0,90.0,80.0,400.0,101.33333333333333,4.0,rough,0,None,0,0,0,3.5355339059327378,-5.0,87.20665112249179,195.0,0.0,0.0,44.52042228011706,99.8,0.6708203932499366,0.5,0.0,0.0,2.738612787525836,0.0,174.29859437184226,280.0,206.15528128088303,-400.0,44.054007258767626,99.33333333333333,0.670820393249936,0.5,0.22360679774997905,0.5,4.183300132670378,5.0,37.815340802378074,20.0,157.60553979108553,-200.0,44.054007258767484,99.33333333333333,0.670820393249936,0.5,0.0,0.0,0.8333333333333334,266.6666666666667,4.0,10.740740740740772,0.03333333333333335,0,0,0,0.26692817797734686,0,0.20490083991308913,0.3033440204063174,0.005987457856866968,0.003159125654141969,0.002382546313161051,0.0,0.0022125293
8786.0,65.0,290.0,310.0,200.0,200.2,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,70.0,350.0,260.0,200.0,200.66666666666666,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,60.0,80.0,80.0,200.0,200.66666666666666,5.0,very rough,0,None,0,0,0,3.5355339059327378,0.0,89.86100377805714,20.0,0.0,0.0,74.02735980703316,99.8,0.6708203932499366,1.0,0.0,0.0,2.738612787525836,5.0,125.21980673998824,0.0,194.93588689617926,0.0,73.71491632559105,99.33333333333333,0.670820393249936,1.0,0.22360679774997905,-0.5,4.183300132670378,-10.0,8.366600265340756,-10.0,167.33200530681492,-200.0,73.71491632559092,99.33333333333333,0.670820393249936,1.0,0.0,0.0,0.6666666666666666,200.0,5.0,2.0370370370370665,0.0,0,0,0,0.3862536390484035,0,0.3571064725668798,0.3862654676549196,0.013871345204104515,0.007881927095837469,0.015436987809070137,0.0,0.047299057
8789.5,70.0,350.0,290.0,100.0,300.0,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,65.0,290.0,350.0,100.0,300.0,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,65.0,80.0,80.0,100.0,300.0,5.0,very rough,0,None,0,0,0,4.183300132670378,5.0,103.70631610466162,60.0,44.72135954999558,-100.0,120.2083607741157,99.80000000000001,0.7071067811865472,0.0,0.0,0.0,2.738612787525836,-5.0,121.32600710482482,-60.0,194.93588689617926,-100.0,119.72422014316442,99.33333333333334,0.7071067811865467,0.0,0.22360679774997905,0.0,4.183300132670378,5.0,7.0710678118654755,0.0,194.9358868961791,-100.0,119.7242201431643,99.33333333333334,0.7071067811865467,0.0,0.0,0.0,0.6666666666666666,100.0,5.0,-13.333333333333304,0.0,0,0,0,0.46422618577520647,0,0.504233113649103,0.42989595328747215,0.03241127796729511,0.08553841850552216,0.15928650308554898,0.0,0.28210977
8793.0,70.0,0.0,0.0,200.0,350.0,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,70.0,0.0,0.0,60.0,650.0,5.0,very rough,0.1,Silty Clay / clay,1,1.0,Fresh,65.0,0.0,0.0,100.0,400.0,5.0,very rough,0,None,0,0,0,2.7386127875258306,0.0,150.8973160795115,-350.0,44.72135954999558,100.0,142.91979568975032,50.0,0.7071067811865472,0.0,0.0,0.0,2.738612787525836,5.0,165.28762809115509,-290.0,214.75567512873786,-40.0,249.2671035032279,350.0,0.7071067811865467,0.0,0.22360679774997905,0.0,3.5355339059327378,0.0,36.46916505762094,-80.0,216.7948338867878,0.0,157.27075026491374,100.0,0.7071067811865467,0.0,0.0,0.0,0.6666666666666666,120.0,5.0,-39.33333333333331,0.0,0,0,0,0.46230096803454623,0,0.37514224805463536,0.4585228938399857,0.005123076237114147,0.6096631625762375,0.12383603950377536,0.0,0.014422501
8796.5,60.0,280.0,15.0,100.0,400.0,3.5,"very rough, rough and slightly rough",0.1,Silty Clay / clay,1,1.0,Fresh,70.0,350.0,10.0,100.0,1000.0,3.5,"very rough, rough and slightly rough",0.1,Silty Clay / clay,1,1.0,Fresh,65.0,90.0,55.0,100.0,500.0,3.5,"very rough, rough and slightly rough",0,None,0,0,0,4.183300132670378,-10.0,136.63820841916802,280.0,54.772255750516415,-100.0,120.24571510037269,50.0,0.7071067811865472,-1.5,0.0,0.0,2.738612787525836,0.0,152.05262246998572,350.0,64.18722614352497,40.0,370.3831649641881,350.0,0.7071067811865467,-1.5,0.22360679774997905,0.0,3.5355339059327378,0.0,38.34057902536163,90.0,130.38404810405265,0.0,157.5870835090518,100.0,0.7071067811865467,-1.5,0.0,0.0,0.6666666666666666,100.0,3.5,-73.3333333333333,0.0,0,0,0,0.4523185168881917,0,0.36186930577943166,0.4919920582498769,0.006044938611539083,0.9531251862185752,0.7070894855087377,0.2857142857142857,0.024520857
8800.0,60.0,300.0,30.0,200.0,2.0,4.0,rough,0.1,None,0,1.0,Fresh,65.0,340.0,20.0,200.0,2.0,4.0,rough,0.1,None,0,1.0,Fresh,60.0,60.0,110.0,200.0,2.0,4.0,rough,0,None,0,0,0,5.0,0.0,139.0323703315167,20.0,54.772255750516415,100.0,157.30787647158672,-398.0,0.7071067811865472,0.5,0.0,0.0,2.738612787525836,-5.0,150.7647173578752,-10.0,64.18722614352497,100.0,395.5933377711118,-998.0,0.7071067811865467,0.5,0.0,0.0,2.7386127875258306,-5.0,36.3318042491699,-30.0,54.77225575051576,100.0,191.5570121109871,-498.0,0.7071067811865467,0.5,0.0,0.0,0.6666666666666666,200.0,4.0,-13.333333333333309,-0.03333333333333335,0,0,0,0.5149686538482915,1,0.2114226863525372,0.5668720179088022,0.011366544739098655,0.8153731350103506,0.5966453656438849,0.2857142857142857,0.0053969724
